organism,count
"gi|2180566318|ref|NR_174199.1| Ancylomarina longa strain T3-2 S1-C 16S ribosomal RNA, partial sequence",2
"gi|1441204286|ref|NR_157701.1| Cumulibacter manganitolerans strain 2-36 16S ribosomal RNA, partial sequence",2
"gi|2463901898|ref|NR_184629.1| Futiania mangrovi strain FT118 16S ribosomal RNA, partial sequence",2
"gi|2136551616|ref|NR_173620.1| Thermohalobaculum xanthum strain M0105 16S ribosomal RNA, partial sequence",2
"gi|2363083560|ref|NR_180028.1| Georgenia faecalis strain ZLJ0423 16S ribosomal RNA, partial sequence",2
"gi|974142212|ref|NR_134732.1| Frigoribacterium endophyticum strain EGI 6500707 16S ribosomal RNA, partial sequence",2
"gi|2221405489|ref|NR_175549.1| Dyella telluris strain G9 16S ribosomal RNA, partial sequence",2
"gi|343200287|ref|NR_040974.1| Dyella japonica strain XD53 16S ribosomal RNA, partial sequence",2
"gi|631251986|ref|NR_113184.1| Celeribacter arenosi strain KMM 9024 16S ribosomal RNA, partial sequence",2
"gi|566085526|ref|NR_109598.1| Dissulfuribacter thermophilus strain S69 16S ribosomal RNA, partial sequence",2
"gi|974142226|ref|NR_134746.1| Hydrobacter penzbergensis strain EM 4 16S ribosomal RNA, partial sequence",2
"gi|848212600|ref|NR_132297.1| Sediminibacterium lactis strain LCJ02 16S ribosomal RNA, partial sequence",2
"gi|566085274|ref|NR_109135.1| Litchfieldia salsa strain A24 16S ribosomal RNA, partial sequence",2
"gi|659364582|ref|NR_121705.1| Megalodesulfovibrio gigas strain DSM 1382 16S ribosomal RNA, partial sequence",2
"gi|343199131|ref|NR_044626.1| Lawsonia intracellularis strain 1482/89 16S ribosomal RNA, complete sequence",2
"gi|1779814826|ref|NR_164901.1| Amycolatopsis cappadoca strain AG28 16S ribosomal RNA, partial sequence",2
"gi|219846340|ref|NR_025930.1| Ruminococcus bromii strain ATCC 27255 16S ribosomal RNA, partial sequence",2
"gi|343199061|ref|NR_044459.1| Desulfonatronospira thiodismutans ASO3-1 16S ribosomal RNA, partial sequence",2
"gi|631251949|ref|NR_113147.1| Sulfuritalea hydrogenivorans sk43H 16S ribosomal RNA, partial sequence",2
"gi|1246951779|ref|NR_149783.1| Variovorax humicola strain UC38 16S ribosomal RNA, partial sequence",2
"gi|602260096|ref|NR_044664.2| Malacoplasma muris strain RIII-4 16S ribosomal RNA, partial sequence",2
"gi|343201491|ref|NR_042217.1| Fictibacillus arsenicus strain Con a/3 16S ribosomal RNA, partial sequence",2
"gi|2363084651|ref|NR_180574.1| Sulfobacillus harzensis strain BGR 140 16S ribosomal RNA, partial sequence",2
"gi|2363084563|ref|NR_180530.1| Streptomyces taklimakanensis strain TRM43335 16S ribosomal RNA, partial sequence",2
"gi|1441204229|ref|NR_157644.1| Herpetosiphon gulosus strain Hp g472 16S ribosomal RNA, partial sequence",2
"gi|1024974940|ref|NR_136871.1| Paraburkholderia ultramafica strain STM10279 16S ribosomal RNA, partial sequence",2
"gi|2136551513|ref|NR_173516.1| Stagnimonas aquatica strain THS-13 16S ribosomal RNA, partial sequence",2
"gi|566084905|ref|NR_108453.1| Marinobacter oulmenensis strain Set74 16S ribosomal RNA, partial sequence",2
"gi|636560253|ref|NR_116313.1| Actinophytocola oryzae strain GMKU 367 16S ribosomal RNA, partial sequence",2
"gi|343202438|ref|NR_042732.1| Kribbella alba strain YIM 31075 16S ribosomal RNA, partial sequence",2
"gi|2836274938|ref|NR_197701.1| Planococcus liqunii strain N056 16S ribosomal RNA, partial sequence",2
"gi|645319551|ref|NR_116954.1| Lutibaculum baratangense strain AMV1 16S ribosomal RNA, partial sequence",2
"gi|645320925|ref|NR_118017.1| Spongiibacter tropicus strain DSM 19543 16S ribosomal RNA, partial sequence",2
"gi|636559500|ref|NR_115560.1| Streptococcus mitis strain NCTC12261 16S ribosomal RNA, partial sequence",2
"gi|645321638|ref|NR_118555.1| Komvophoron kgarii strain Wanggoolba Creek 16S ribosomal RNA, partial sequence",2
"gi|2296162904|ref|NR_177853.1| Koinonema pervagatum isolate D 16S ribosomal RNA, partial sequence",2
"gi|2363084146|ref|NR_180322.1| Acidithiobacillus sulfuriphilus strain CJ-2 16S ribosomal RNA, partial sequence",2
"gi|636558916|ref|NR_114973.1| Thiocystis cadagnonensis strain Cad448 16S ribosomal RNA, partial sequence",2
"gi|926663087|ref|NR_132681.1| Pigmentiphaga soli strain BS12 16S ribosomal RNA, partial sequence",2
"gi|1953646741|ref|NR_171531.1| Siminovitchia acidinfaciens strain 3-2-2 16S ribosomal RNA, partial sequence",2
"gi|310975030|ref|NR_036894.1| Legionella israelensis strain Bercovier-4 16S ribosomal RNA, partial sequence",2
"gi|645320091|ref|NR_117380.1| Tepidimicrobium ferriphilum strain DSM 16624 16S ribosomal RNA, partial sequence",2
"gi|343201713|ref|NR_042439.1| Lactobacillus helveticus DSM 20075 = CGMCC 1.1877 16S ribosomal RNA, partial sequence",2
"gi|1953646735|ref|NR_171525.1| Trinickia fusca strain 7MK8-2 16S ribosomal RNA, partial sequence",2
"gi|645320777|ref|NR_117902.1| Caballeronia zhejiangensis strain OP-1 16S ribosomal RNA, partial sequence",2
"gi|672238919|ref|NR_125508.1| Caballeronia choica strain RA1-8 16S ribosomal RNA, partial sequence",2
"gi|672238917|ref|NR_125506.1| Caballeronia humi strain RA1-5 16S ribosomal RNA, partial sequence",2
"gi|343202573|ref|NR_042931.1| Paraburkholderia phytofirmans PsJN 16S ribosomal RNA, partial sequence",2
"gi|2363082613|ref|NR_179553.1| Pacaella massiliensis strain Marseille-P2670 16S ribosomal RNA, partial sequence",2
"gi|645322599|ref|NR_119311.1| Eubacterium nodatum ATCC 33099 16S ribosomal RNA, partial sequence",2
"gi|631251934|ref|NR_113132.1| Clostridioides difficile ATCC 9689 = DSM 1296 strain JCM 1296 16S ribosomal RNA, partial sequence",2
"gi|507148077|ref|NR_102884.1| Ruminococcus champanellensis 18P13 = JCM 17042 16S ribosomal RNA, partial sequence",2
"gi|219846341|ref|NR_025931.1| Ruminococcus flavefaciens strain C94 16S ribosomal RNA, partial sequence",2
"gi|1193829149|ref|NR_147392.1| Anaerococcus mediterraneensis strain Marseille-P2765 16S ribosomal RNA, partial sequence",2
"gi|265678318|ref|NR_028620.1| Halalkalibacter akibai strain 1139 16S ribosomal RNA, partial sequence",2
"gi|265678463|ref|NR_028766.1| Cupriavidus necator strain N-1 16S ribosomal RNA, partial sequence",2
"gi|645322073|ref|NR_118904.1| Lactococcus raffinolactis strain NCDO 617 16S ribosomal RNA, partial sequence",2
"gi|343200845|ref|NR_041532.1| Micromonospora pattaloongensis strain TJ2-2 16S ribosomal RNA, partial sequence",2
"gi|1227086083|ref|NR_148605.1| Micromonospora ovatispora strain 2701SIM06 16S ribosomal RNA, partial sequence",2
"gi|343202251|ref|NR_042537.1| Bhargavaea cecembensis strain DSE10 16S ribosomal RNA, partial sequence",2
"gi|343201594|ref|NR_042320.1| Marinitoga hydrogenitolerans strain AT1271 16S ribosomal RNA, partial sequence",2
"gi|219846719|ref|NR_026311.1| Salinicoccus roseus strain DSM 5351 16S ribosomal RNA, partial sequence",2
"gi|636560375|ref|NR_116435.1| Staphylococcus condimenti strain CIP105760 16S ribosomal RNA, partial sequence",2
"gi|1033657160|ref|NR_137250.1| Niastella gongjuensis strain 5GH22-11 16S ribosomal RNA, partial sequence",2
"gi|645321189|ref|NR_118216.1| Deferrisoma camini S3R1 16S ribosomal RNA, partial sequence",2
"gi|2962412341|ref|NR_199536.1| Stenotrophomonas capsici strain MH1 16S ribosomal RNA, partial sequence",2
"gi|2363085127|ref|NR_180812.1| Holdemanella porci strain LKV-472-APC-3 16S ribosomal RNA, partial sequence",2
"gi|1269801277|ref|NR_114796.2| Aquifex aeolicus strain VF5 16S ribosomal RNA, complete sequence >gi|1269801496|ref|NR_075056.2| Aquifex aeolicus strain VF5 16S ribosomal RNA, complete sequence",2
"gi|636559206|ref|NR_115263.1| Haploplasma cavigenitalium strain GP3 16S ribosomal RNA, partial sequence",2
"gi|1277396189|ref|NR_151900.1| Ruthenibacterium lactatiformans strain 585-1 16S ribosomal RNA, partial sequence",2
"gi|1397641856|ref|NR_156966.1| Flaviaesturariibacter luteus strain AW305 16S ribosomal RNA, partial sequence",2
"gi|631250755|ref|NR_104729.1| Metaclostridioides mangenotii strain DSM 1289 16S ribosomal RNA, partial sequence",2
"gi|1033657165|ref|NR_137255.1| Paenibacillus tyrfis strain MSt1 16S ribosomal RNA, partial sequence",2
"gi|2363086244|ref|NR_181374.1| Serpentinimonas raichei strain A1 16S ribosomal RNA, complete sequence",2
"gi|265678813|ref|NR_029118.1| Fundidesulfovibrio putealis strain B7-43 16S ribosomal RNA, partial sequence",2
"gi|645320212|ref|NR_117471.1| Kordia periserrulae strain IMCC 1412 16S ribosomal RNA, partial sequence",2
"gi|2363085217|ref|NR_180857.1| Flammeovirga agarivorans strain SR4 16S ribosomal RNA, partial sequence",2
"gi|1864207149|ref|NR_169443.1| Petrotoga japonica strain AR80 16S ribosomal RNA, partial sequence",2
"gi|645320533|ref|NR_117717.1| Neisseria mucosa strain DSM 17611 16S ribosomal RNA, partial sequence",2
"gi|959494936|ref|NR_133798.1| Noviherbaspirillum suwonense strain 5410S-62 16S ribosomal RNA, partial sequence",2
"gi|219857559|ref|NR_025147.1| Streptomyces thermospinosisporus strain AT10 16S ribosomal RNA, partial sequence",2
"gi|343201558|ref|NR_042284.1| Staphylococcus pseudintermedius strain ON 86 16S ribosomal RNA, partial sequence",2
"gi|2363086436|ref|NR_181472.1| Sulfurovum indicum strain ST-419 16S ribosomal RNA, partial sequence",2
"gi|1679775938|ref|NR_163659.1| Malaciobacter canalis strain F138-33 16S ribosomal RNA, partial sequence",2
"gi|2363084645|ref|NR_180571.1| Rhizobium indicum strain JKLM 12A2 16S ribosomal RNA, partial sequence",2
"gi|699005372|ref|NR_126241.1| Lihuaxuella thermophila strain YIM 77831 16S ribosomal RNA, partial sequence",2
"gi|2363085079|ref|NR_180788.1| Roseibium aestuarii strain SYSU M00256-3 16S ribosomal RNA, partial sequence",2
"gi|2836274980|ref|NR_197743.1| Hyphobacterium lacteum strain HN-65 16S ribosomal RNA, complete sequence",2
"gi|2836274979|ref|NR_197742.1| Hyphobacterium marinum strain Y60-23 16S ribosomal RNA, complete sequence",2
"gi|636559256|ref|NR_115313.1| Sulfurospirillum carboxydovorans strain MV 16S ribosomal RNA, partial sequence",2
"gi|1445136061|ref|NR_158101.1| Natronotalea proteinilytica strain BSker2 16S ribosomal RNA, partial sequence",2
"gi|1269859156|ref|NR_037007.2| Staphylococcus aureus strain S33 R 16S ribosomal RNA, complete sequence",2
"gi|1441204357|ref|NR_157772.1| Massilia solisilvae strain J18 16S ribosomal RNA, partial sequence",2
"gi|2363082292|ref|NR_179393.1| Neobacillus massiliamazoniensis strain LF1 16S ribosomal RNA, partial sequence",2
"gi|219846900|ref|NR_026492.1| Clostridium cylindrosporum strain HC-1 16S ribosomal RNA, partial sequence",2
"gi|566085074|ref|NR_108735.1| Salinactinospora qingdaonensis strain CXB832 16S ribosomal RNA, partial sequence",2
"gi|1315204004|ref|NR_152673.1| Flavihumibacter stibioxidans strain YS-17 16S ribosomal RNA, partial sequence",2
"gi|343200785|ref|NR_041472.1| Alicyclobacillus kakegawensis strain 5-A83J 16S ribosomal RNA, partial sequence",2
"gi|901703598|ref|NR_132331.1| Brockia lithotrophica strain Kam1851 16S ribosomal RNA, partial sequence",2
"gi|265678884|ref|NR_029190.1| Psychroserpens burtonensis strain ACAM 188 16S ribosomal RNA, partial sequence",2
"gi|2363082392|ref|NR_179443.1| Peptoniphilus raoultii strain KHD4 16S ribosomal RNA, partial sequence",2
"gi|2836274869|ref|NR_197631.1| Gloeothece guizhouensis strain CHAB5847 16S ribosomal RNA, partial sequence",1
"gi|343202402|ref|NR_042688.1| Leifsonia antarctica strain SPC-20 16S ribosomal RNA, partial sequence",1
"gi|343202500|ref|NR_042823.1| Collimonas pratensis strain CTO 91 16S ribosomal RNA, partial sequence",1
"gi|559795176|ref|NR_104765.1| Thermanaerovibrio velox strain Z-9701 16S ribosomal RNA, partial sequence",1
"gi|1269807765|ref|NR_074713.2| Saccharomonospora viridis strain DSM 43017 16S ribosomal RNA, complete sequence",1
"gi|343202651|ref|NR_043037.1| Bradyrhizobium pachyrhizi strain PAC48 16S ribosomal RNA, partial sequence",1
"gi|631250973|ref|NR_112170.1| Clostridium butyricum strain ATCC 19398 16S ribosomal RNA, partial sequence",1
"gi|631252028|ref|NR_113226.1| Meiothermus hypogaeus NBRC 106114 strain AZM34c11 16S ribosomal RNA, partial sequence",1
"gi|1811131507|ref|NR_165689.1| Viridibacterium curvum strain JJ016 16S ribosomal RNA, partial sequence",1
"gi|219857279|ref|NR_024910.1| Pseudomonas monteilii strain CIP 104883 16S ribosomal RNA, partial sequence",1
"gi|219857336|ref|NR_024924.1| Pseudomonas mosselii strain CFML 90-83 16S ribosomal RNA, partial sequence",1
"gi|2260349447|ref|NR_176529.1| Pelagibaculum spongiae strain Hp12 16S ribosomal RNA, partial sequence",1
"gi|974142235|ref|NR_134755.1| Larsenimonas salina strain M1-18 16S ribosomal RNA, partial sequence",1
"gi|645321048|ref|NR_118108.1| Youngiibacter fragilis 232.1 16S ribosomal RNA, partial sequence",1
"gi|559795336|ref|NR_104929.1| Halothiobacillus neapolitanus strain Parker strain X 16S ribosomal RNA, partial sequence",1
"gi|1909404487|ref|NR_170542.1| Pseudoduganella aquatica strain FT127W 16S ribosomal RNA, partial sequence",1
"gi|1491514429|ref|NR_159161.1| Pseudoduganella buxea strain A9 16S ribosomal RNA, partial sequence",1
"gi|2363084631|ref|NR_180564.1| Teredinibacter waterburyi strain Bs02 16S ribosomal RNA, partial sequence",1
"gi|961555241|ref|NR_134210.1| Symbiobacterium turbinis strain KY46 16S ribosomal RNA, partial sequence",1
"gi|2836274909|ref|NR_197672.1| Svornostia abyssi strain J379 16S ribosomal RNA, partial sequence",1
"gi|2363081689|ref|NR_179091.1| Paraconexibacter algicola strain Seoho-28 16S ribosomal RNA, partial sequence",1
"gi|343201499|ref|NR_042225.1| Anoxybacteroides amylolyticum strain MR3C 16S ribosomal RNA, partial sequence",1
"gi|1240411911|ref|NR_149243.1| Magnetospirillum moscoviense strain BB-1 16S ribosomal RNA, partial sequence",1
"gi|1779814904|ref|NR_164979.1| Algoriphagus litoralis strain DSL-12 16S ribosomal RNA, partial sequence",1
"gi|2363081389|ref|NR_178941.1| Reichenbachiella versicolor strain DC003 16S ribosomal RNA, partial sequence",1
"gi|224581445|ref|NR_027227.1| Bacillus infernus strain TH-23 16S ribosomal RNA, partial sequence",1
"gi|1230874666|ref|NR_148827.1| Hamadaea flava strain YIM C0533 16S ribosomal RNA, complete sequence",1
"gi|219846911|ref|NR_026503.1| Thermus oshimai strain SPS-17 16S ribosomal RNA, partial sequence",1
"gi|219846745|ref|NR_026337.1| Pedomicrobium australicum strain IFAM ST-1306 16S ribosomal RNA, partial sequence",1
"gi|2363081379|ref|NR_178934.1| Campylobacter vulpis strain 251/13 16S ribosomal RNA, partial sequence",1
"gi|645321601|ref|NR_118528.1| Campylobacter upsaliensis strain NCTC 11541 16S ribosomal RNA, partial sequence",1
"gi|1269785425|ref|NR_116361.2| Bradyrhizobium rifense strain CTAW71 16S ribosomal RNA, complete sequence",1
"gi|2180566472|ref|NR_174312.1| Aeromicrobium yanjiei strain MF47 16S ribosomal RNA, partial sequence",1
"gi|2221405427|ref|NR_175520.1| Massilia puerhi strain SJY3 16S ribosomal RNA, partial sequence",1
"gi|2221405213|ref|NR_175435.1| Massilia arenae strain GEM5 16S ribosomal RNA, partial sequence",1
"gi|636560782|ref|NR_116842.1| Acetomicrobium hydrogeniformans ATCC BAA-1850 strain OS1 16S ribosomal RNA, partial sequence",1
"gi|2363086926|ref|NR_181720.1| Desulfovulcanus ferrireducens strain Ax17 16S ribosomal RNA, partial sequence",1
"gi|922788138|ref|NR_132609.1| Marinilabilia nitratireducens strain AK2 16S ribosomal RNA, partial sequence",1
"gi|444439381|ref|NR_074096.1| Pelodictyon luteolum DSM 273 16S ribosomal RNA, partial sequence",1
"gi|636560789|ref|NR_116849.1| Robertmurraya beringensis strain BR035 16S ribosomal RNA, partial sequence",1
"gi|672239001|ref|NR_125590.1| Robertmurraya massiliosenegalensis strain JC6 16S ribosomal RNA, partial sequence",1
"gi|1491509617|ref|NR_159148.1| Cytobacillus solani strain 5L6 16S ribosomal RNA, partial sequence",1
"gi|943392621|ref|NR_117900.2| Brevundimonas viscosa strain F3 16S ribosomal RNA, partial sequence",1
"gi|1811131533|ref|NR_165715.1| Arthrobacter dokdonellae strain personal::DCT-5 16S ribosomal RNA, partial sequence",1
"gi|219878163|ref|NR_025302.1| Aminobacter niigataensis strain DSM 7050 16S ribosomal RNA, partial sequence",1
"gi|1779814889|ref|NR_164964.1| Lysobacter xanthus strain U8 16S ribosomal RNA, partial sequence",1
"gi|645320621|ref|NR_117783.1| Phenylobacterium muchangponense strain A8 16S ribosomal RNA, partial sequence",1
"gi|2363083544|ref|NR_180020.1| Pedobacter chitinilyticus strain CM134L-2 16S ribosomal RNA, partial sequence",1
"gi|2363083662|ref|NR_180079.1| Pedobacter paludis strain YX 16S ribosomal RNA, partial sequence",1
"gi|2136551674|ref|NR_173679.1| Microcella pacifica strain KN1116 16S ribosomal RNA, partial sequence",1
"gi|2363080519|ref|NR_178500.1| Segeticoccus rhizosphaerae strain YJ01 16S ribosomal RNA, partial sequence",1
"gi|343203021|ref|NR_043542.1| Thermolithobacter carboxydivorans strain R1 16S ribosomal RNA, partial sequence",1
"gi|1230874704|ref|NR_148865.1| Caldimicrobium thiodismutans strain TF1 16S ribosomal RNA, partial sequence",1
"gi|485099068|ref|NR_102465.1| Dactylococcopsis salina PCC 8305 16S ribosomal RNA, partial sequence",1
"gi|2739363411|ref|NR_191045.1| Euryhalinema shahuense strain SH02 16S ribosomal RNA, partial sequence",1
"gi|444303887|ref|NR_074309.1| Synechococcus elongatus PCC 6301 16S ribosomal RNA, complete sequence",1
"gi|1024974788|ref|NR_136805.1| Marinithermofilum abyssi strain SCSIO 11157 16S ribosomal RNA, partial sequence",1
"gi|636558991|ref|NR_115048.1| Mesorhizobium tamadayense strain Ala-3 16S ribosomal RNA, partial sequence",1
"gi|645321440|ref|NR_118406.1| Jidongwangia harbinensis strain NEAU-J3 16S ribosomal RNA, partial sequence",1
"gi|343200908|ref|NR_041595.1| Pseudosporangium ferrugineum strain 3-44-a(19) 16S ribosomal RNA, partial sequence",1
"gi|343200145|ref|NR_040832.1| Acetobacter lovaniensis strain NBRC 13753 16S ribosomal RNA, partial sequence",1
"gi|566085504|ref|NR_109547.1| Kineococcus glutinatus strain YIM 75677 16S ribosomal RNA, partial sequence >gi|645321248|ref|NR_118261.1| Kineococcus glutinatus strain YIM 75677 16S ribosomal RNA, partial sequence",1
"gi|343205872|ref|NR_044348.1| Kineococcus gynurae strain KKD096 16S ribosomal RNA, partial sequence",1
"gi|1491516026|ref|NR_159224.1| Clostridium pabulibutyricum strain MJC39 16S ribosomal RNA, partial sequence",1
"gi|265678381|ref|NR_028683.1| Acidaminobacter hydrogenoformans strain glu 65 16S ribosomal RNA, partial sequence",1
"gi|343198782|ref|NR_043674.1| Alkaliphilus oremlandii strain OhILAs 16S ribosomal RNA, partial sequence",1
"gi|566084877|ref|NR_108377.1| Dokdonella immobilis strain LM2-5 16S ribosomal RNA, partial sequence",1
"gi|1384992306|ref|NR_156055.1| Rhodococcus sovatensis strain H004 16S ribosomal RNA, partial sequence",1
"gi|645320164|ref|NR_117435.1| Ohtaekwangia koreensis strain 3B-2 16S ribosomal RNA, partial sequence",1
"gi|2363086210|ref|NR_181357.1| Pseudonocardia broussonetiae strain Gen 01 16S ribosomal RNA, complete sequence",1
"gi|343201280|ref|NR_042006.1| Pseudonocardia saturnea strain IMSNU 20052 16S ribosomal RNA, partial sequence",1
"gi|343200218|ref|NR_040905.1| Crocinitomix catalasitica strain IFO 15977 16S ribosomal RNA, partial sequence",1
"gi|265678438|ref|NR_028740.1| Anaerocolumna xylanovorans strain HESP1 16S ribosomal RNA, partial sequence",1
"gi|2363081874|ref|NR_179183.1| Anaerocolumna chitinilytica strain CTTW 16S ribosomal RNA, partial sequence",1
"gi|631251372|ref|NR_112569.1| Lysinibacillus fusiformis strain NBRC15717 16S ribosomal RNA, partial sequence",1
"gi|1230874630|ref|NR_148791.1| Brevundimonas albigilva strain NHI-13 16S ribosomal RNA, partial sequence",1
"gi|310975242|ref|NR_037106.1| Brevundimonas variabilis strain CB17 16S ribosomal RNA, partial sequence",1
"gi|310975241|ref|NR_037105.1| Brevundimonas bacteroides strain CB7 16S ribosomal RNA, partial sequence",1
"gi|1040567028|ref|NR_137377.1| Haliea atlantica strain SM1351 16S ribosomal RNA, partial sequence",1
"gi|219846224|ref|NR_025814.1| Parasphingorhabdus flavimaris strain SW-151 16S ribosomal RNA, partial sequence",1
"gi|645320637|ref|NR_117795.1| Massilia tieshanensis strain TS3 16S ribosomal RNA, partial sequence",1
"gi|2363081415|ref|NR_178954.1| Massilia neuiana strain PTW21 16S ribosomal RNA, partial sequence",1
"gi|1277396298|ref|NR_152009.1| Massilia pinisoli strain T33 16S ribosomal RNA, partial sequence",1
"gi|636559465|ref|NR_115525.1| Sphingomonas adhaesiva strain GIFU11458 16S ribosomal RNA, partial sequence",1
"gi|1491514580|ref|NR_159189.1| Falsiroseomonas terricola strain EM302 16S ribosomal RNA, partial sequence",1
"gi|2363084318|ref|NR_180407.1| Thermus thermamylovorans strain CFH 72773 16S ribosomal RNA, partial sequence",1
"gi|1779814920|ref|NR_164994.1| Thermus caldilimi strain YIM 78456 16S ribosomal RNA, partial sequence",1
"gi|631253142|ref|NR_114340.1| Rhizobium paknamense strain L6-8 16S ribosomal RNA, partial sequence",1
"gi|219846382|ref|NR_025973.1| Desulfuromonas palmitatis strain SDBY1 16S ribosomal RNA, partial sequence",1
"gi|1240411876|ref|NR_149207.1| Petropleomorpha daqingensis strain WT-2-1 16S ribosomal RNA, partial sequence",1
"gi|2363081588|ref|NR_179040.1| Geodermatophilus chilensis strain B12 16S ribosomal RNA, partial sequence",1
"gi|1024974878|ref|NR_136841.1| Geodermatophilus poikilotrophus strain G18 16S ribosomal RNA, partial sequence",1
"gi|1445136078|ref|NR_158118.1| Petrothermobacter organivorans strain ANA 16S ribosomal RNA, partial sequence",1
"gi|645320459|ref|NR_117660.1| Sporomusa ovata strain DSM 2662 16S ribosomal RNA, partial sequence",1
"gi|566085247|ref|NR_109075.1| Streptomyces aidingensis strain TRM 46012 16S ribosomal RNA, partial sequence",1
"gi|636558742|ref|NR_114799.1| Thermoclostridium stercorarium strain DSM 8532 16S ribosomal RNA, partial sequence",1
"gi|2363080225|ref|NR_178337.1| Baekduia soli strain BR7-21 16S ribosomal RNA, partial sequence",1
"gi|1277396199|ref|NR_151910.1| Piscinibacter sakaiensis strain 201-F6 16S ribosomal RNA, partial sequence",1
"gi|631251352|ref|NR_112549.1| Alicyclobacillus sendaiensis strain JCM 11817 16S ribosomal RNA, partial sequence",1
"gi|2363083391|ref|NR_179944.1| Sorangium reichenbachii strain Soce 1828 16S ribosomal RNA, partial sequence",1
"gi|558508574|ref|NR_104501.1| Dactylosporangium luridum strain BK63 16S ribosomal RNA, partial sequence",1
"gi|636560710|ref|NR_116770.1| Halodesulfovibrio aestuarii strain NCIMB 9335 16S ribosomal RNA, partial sequence",1
"gi|343205929|ref|NR_044427.1| Thiohalospira alkaliphila strain ALgr 6sp 16S ribosomal RNA, partial sequence",1
"gi|2363082380|ref|NR_179437.1| Paenibacillus senegalimassiliensis strain SIT18 16S ribosomal RNA, partial sequence",1
"gi|343205646|ref|NR_044007.1| Paenibacillus taiwanensis strain BCRC 17411 16S ribosomal RNA, partial sequence",1
"gi|2363082372|ref|NR_179433.1| Paenibacillus rubinfantis strain MT18 16S ribosomal RNA, partial sequence",1
"gi|2363080043|ref|NR_178238.1| Coraliitalea coralii strain 04OKA-3-121 16S ribosomal RNA, partial sequence",1
"gi|265678924|ref|NR_029232.1| Clostridium argentinense strain ATCC 27322 16S ribosomal RNA, partial sequence",1
"gi|343201722|ref|NR_042448.1| Clostridium schirmacherense strain AP15 16S ribosomal RNA, partial sequence",1
"gi|1269271399|ref|NR_134753.2| Labedella endophytica strain EGI 6500705 16S ribosomal RNA, complete sequence",1
"gi|444439586|ref|NR_074901.1| Coraliomargarita akajimensis strain DSM 45221 16S ribosomal RNA, partial sequence",1
"gi|1246951791|ref|NR_149795.1| Lentimicrobium saccharophilum strain TBC1 16S ribosomal RNA, partial sequence",1
"gi|219846485|ref|NR_026077.1| Geoanaerobacter pelophilus strain Dfr2 16S ribosomal RNA, partial sequence",1
"gi|1491522533|ref|NR_159340.1| Evansella tamaricis strain EGI 80668 16S ribosomal RNA, partial sequence",1
"gi|645320682|ref|NR_117830.1| Sphingomonas ginsenosidivorax strain KHI67 16S ribosomal RNA, partial sequence",1
"gi|2363081431|ref|NR_178962.1| Allorhizocola rhizosphaerae strain CPCC 204380 16S ribosomal RNA, complete sequence",1
"gi|699005315|ref|NR_126184.1| Rhizocola hellebori strain K12-0602 16S ribosomal RNA, partial sequence",1
"gi|265678456|ref|NR_028758.1| Catelliglobosispora koreensis strain LM042 16S ribosomal RNA, partial sequence",1
"gi|265678826|ref|NR_029131.1| Brevibacillus borstelensis strain Logan B4029 16S ribosomal RNA, partial sequence",1
"gi|2363081764|ref|NR_179128.1| Paenibacillus montanisoli strain RA17 16S ribosomal RNA, partial sequence",1
"gi|1909404482|ref|NR_170537.1| Duganella qianjiadongensis strain CY13W 16S ribosomal RNA, partial sequence",1
"gi|1397641853|ref|NR_156963.1| Cloacibacterium caeni strain B6 16S ribosomal RNA, partial sequence",1
"gi|2136551532|ref|NR_173535.1| Gynurincola endophyticus strain HBUM179779 16S ribosomal RNA, partial sequence",1
"gi|2363082248|ref|NR_179371.1| Chitinophaga oryzae strain 1303 16S ribosomal RNA, complete sequence",1
"gi|2180566331|ref|NR_174211.1| Leeia aquatica strain IMCC25680 16S ribosomal RNA, partial sequence",1
"gi|631251445|ref|NR_112642.1| Syntrophomonas palmitatica strain MPA 16S ribosomal RNA (rrnB), partial sequence",1
"gi|343200841|ref|NR_041528.1| Syntrophomonas palmitatica strain MPA 16S ribosomal RNA (rrnA), partial sequence",1
"gi|645322566|ref|NR_119286.1| Thomasclavelia cocleata strain DSM 1551 16S ribosomal RNA, partial sequence",1
"gi|343201042|ref|NR_041729.1| Thiocapsa roseopersicina strain 1711 16S ribosomal RNA, partial sequence",1
"gi|2363080115|ref|NR_178275.1| Allochromatium tepidum strain NZ 16S ribosomal RNA, partial sequence",1
"gi|2363086914|ref|NR_181714.1| Polyangium jinanense strain SDU14 16S ribosomal RNA, partial sequence",1
"gi|1033657177|ref|NR_137267.1| Camelimonas fluminis strain XZ2 16S ribosomal RNA, partial sequence",1
"gi|566084938|ref|NR_108482.1| Phaeospirillum tilakii strain JA492 16S ribosomal RNA, partial sequence",1
"gi|901703596|ref|NR_132329.1| Phaeocystidibacter luteus strain PG2S01 16S ribosomal RNA, partial sequence",1
"gi|1864207100|ref|NR_169394.1| Fluviicola chungangensis strain MAH-3 16S ribosomal RNA, partial sequence",1
"gi|343202811|ref|NR_043289.1| Metapseudomonas otitidis strain MCC10330 16S ribosomal RNA, partial sequence",1
"gi|343205809|ref|NR_044238.1| Parafrigoribacterium mesophilum strain MSL-08 16S ribosomal RNA, partial sequence",1
"gi|219846083|ref|NR_025673.1| Caldimonas thermodepolymerans strain K14 16S ribosomal RNA, partial sequence",1
